                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                0.82403,                0.57521,                0.87255,                0.77338,                0.51724,                0.59275,                0.40778,                 1.0003,                 0.8875,                0.96711,               0.003598,               0.003598,               0.003598
                    100,                 0.8125,                0.55869,                0.86523,                0.69731,                0.52557,                0.60779,                0.41272,                 0.9827,                 0.8644,                0.96124,               0.003532,               0.003532,               0.003532
                    101,                0.80365,                0.55541,                0.86706,                0.68963,                0.56036,                0.61397,                0.42478,                0.98984,                0.86826,                0.95689,               0.003466,               0.003466,               0.003466
                    102,                0.80927,                0.55983,                0.86671,                0.72587,                0.50706,                0.60307,                0.41417,                0.98055,                0.86451,                0.95556,                 0.0034,                 0.0034,                 0.0034
                    103,                0.80662,                0.55364,                0.87207,                0.70222,                0.51015,                0.59866,                0.40974,                0.98401,                0.87895,                 0.9642,               0.003334,               0.003334,               0.003334
                    104,                0.80886,                0.55925,                0.87105,                0.75857,                0.47676,                0.60399,                0.41746,                0.99121,                  0.875,                0.96555,               0.003268,               0.003268,               0.003268
                    105,                0.79544,                 0.5441,                0.86561,                0.66318,                0.54089,                0.62134,                0.42849,                0.99821,                0.86961,                0.95935,               0.003202,               0.003202,               0.003202
                    106,                0.79252,                0.54688,                0.86918,                0.63837,                0.56159,                0.60277,                0.41711,                0.99015,                0.88636,                0.96243,               0.003136,               0.003136,               0.003136
                    107,                 0.7941,                 0.5458,                0.86684,                0.77636,                0.49642,                0.61563,                0.42397,                0.99114,                0.88159,                 0.9601,                0.00307,                0.00307,                0.00307
                    108,                0.78888,                0.54276,                  0.865,                0.69956,                0.55772,                0.61713,                0.42806,                0.98416,                0.88497,                0.96203,               0.003004,               0.003004,               0.003004
                    109,                0.78658,                0.53881,                0.86822,                0.66583,                0.55147,                0.60873,                0.42226,                0.98832,                0.89513,                0.96021,               0.002938,               0.002938,               0.002938
                    110,                0.78325,                0.53009,                 0.8629,                0.69207,                 0.5552,                0.61268,                0.42455,                0.98337,                 0.8877,                0.95969,               0.002872,               0.002872,               0.002872
                    111,                0.78683,                0.54216,                0.86329,                0.69798,                0.55801,                0.61364,                0.42286,                0.98749,                  0.897,                0.96047,               0.002806,               0.002806,               0.002806
                    112,                0.78634,                0.53494,                0.86193,                 0.7754,                0.52838,                0.62704,                0.42863,                0.99245,                0.89984,                0.96154,                0.00274,                0.00274,                0.00274
                    113,                0.76836,                0.52564,                0.86435,                0.74659,                0.54106,                0.62284,                0.42111,                0.98817,                0.87684,                0.96254,               0.002674,               0.002674,               0.002674
                    114,                0.76339,                0.51682,                0.86046,                0.77145,                0.54031,                0.62518,                0.42109,                0.98501,                 0.8976,                0.96163,               0.002608,               0.002608,               0.002608
                    115,                0.76647,                0.51909,                0.85966,                0.77286,                0.52559,                0.62467,                0.42415,                0.97971,                0.89216,                0.96437,               0.002542,               0.002542,               0.002542
                    116,                0.76268,                0.51884,                0.85975,                0.69073,                0.58549,                0.62619,                0.42433,                0.97844,                0.88006,                0.96236,               0.002476,               0.002476,               0.002476
                    117,                0.75663,                0.51241,                0.86073,                0.71891,                0.57778,                0.62835,                0.42483,                0.98043,                0.87823,                0.96354,                0.00241,                0.00241,                0.00241
                    118,                0.74946,                0.51067,                0.85703,                0.66569,                0.58943,                0.62819,                0.42773,                0.98189,                0.86642,                0.96249,               0.002344,               0.002344,               0.002344
                    119,                0.75115,                0.51068,                0.85937,                0.77254,                0.52441,                0.62508,                0.42725,                0.98324,                0.87346,                0.96541,               0.002278,               0.002278,               0.002278
                    120,                0.74501,                0.50957,                0.85749,                0.71025,                0.54916,                0.61965,                0.42509,                0.97424,                 0.8716,                0.95994,               0.002212,               0.002212,               0.002212
                    121,                0.74614,                0.50605,                0.85648,                0.77759,                0.49823,                0.61769,                0.41992,                0.97007,                0.87871,                0.96033,               0.002146,               0.002146,               0.002146
                    122,                0.73992,                0.50594,                0.85779,                0.74729,                0.50793,                0.61826,                0.42227,                0.96799,                0.87207,                0.96124,                0.00208,                0.00208,                0.00208
                    123,                0.73497,                0.49533,                0.85505,                 0.7837,                 0.4906,                0.61737,                0.42414,                0.96898,                0.87939,                0.96275,               0.002014,               0.002014,               0.002014
                    124,                 0.7469,                0.50813,                0.85644,                0.73646,                0.51901,                0.62071,                0.42627,                0.97786,                0.88957,                0.96617,               0.001948,               0.001948,               0.001948
                    125,                0.73326,                0.49859,                0.85312,                0.77233,                0.50592,                0.62075,                 0.4282,                0.97092,                 0.8838,                0.96363,               0.001882,               0.001882,               0.001882
                    126,                0.72436,                0.48868,                0.85514,                0.74954,                0.51232,                0.61876,                0.42969,                0.96132,                0.87222,                0.96136,               0.001816,               0.001816,               0.001816
                    127,                0.72933,                0.49484,                0.85359,                0.69762,                0.52636,                0.62236,                0.43237,                 0.9666,                0.86383,                0.96276,                0.00175,                0.00175,                0.00175
                    128,                0.72699,                0.49169,                0.85293,                 0.7319,                0.52206,                0.61763,                0.42725,                0.97074,                0.86277,                0.96342,               0.001684,               0.001684,               0.001684
                    129,                0.71653,                0.48961,                0.85315,                0.73265,                0.51711,                0.61523,                0.42088,                0.97086,                0.87106,                0.96356,               0.001618,               0.001618,               0.001618
                    130,                0.71949,                0.48661,                0.84998,                0.72764,                0.51994,                0.61267,                 0.4232,                0.96953,                0.87249,                0.96238,               0.001552,               0.001552,               0.001552
                    131,                0.71119,                0.48707,                0.84973,                0.71224,                0.52501,                0.60998,                0.42013,                0.96859,                0.87406,                0.95969,               0.001486,               0.001486,               0.001486
                    132,                0.71211,                0.48526,                0.85379,                0.70411,                0.52629,                0.60532,                0.41529,                0.97062,                0.87645,                0.96233,                0.00142,                0.00142,                0.00142
                    133,                0.70325,                0.47771,                0.84861,                0.69576,                0.52769,                0.60505,                0.41464,                0.96994,                0.87889,                0.96261,               0.001354,               0.001354,               0.001354
                    134,                0.70472,                 0.4787,                0.84886,                0.74821,                0.51271,                0.61117,                0.42021,                0.96532,                 0.8759,                0.96006,               0.001288,               0.001288,               0.001288
