                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.65734,                0.40439,                0.84229,                 0.7069,                0.60101,                0.64254,                0.44711,                0.68818,                0.41421,                0.84648,              0.0025043,              0.0025043,              0.0025043
                    162,                0.65647,                0.40217,                0.84174,                0.70795,                0.60158,                0.64333,                0.44757,                0.68817,                0.41415,                0.84648,              0.0024571,              0.0024571,              0.0024571
                    163,                0.65428,                0.40253,                0.84118,                0.70714,                0.60197,                0.64331,                0.44749,                0.68801,                0.41403,                0.84641,                0.00241,                0.00241,                0.00241
                    164,                0.65779,                0.40422,                0.84218,                0.70916,                0.60201,                0.64424,                0.44741,                0.68787,                0.41393,                0.84646,              0.0023629,              0.0023629,              0.0023629
                    165,                0.65896,                0.40439,                 0.8426,                0.71177,                0.60027,                0.64316,                0.44768,                0.68779,                0.41395,                0.84641,              0.0023157,              0.0023157,              0.0023157
                    166,                0.65666,                0.40387,                0.84175,                0.71442,                0.60111,                0.64436,                0.44729,                0.68765,                0.41381,                0.84639,              0.0022686,              0.0022686,              0.0022686
                    167,                0.65364,                0.40089,                0.84116,                0.71722,                0.59928,                0.64449,                0.44721,                0.68776,                0.41371,                0.84652,              0.0022214,              0.0022214,              0.0022214
                    168,                0.65221,                0.40009,                 0.8412,                0.70564,                0.60199,                0.64331,                 0.4471,                 0.6878,                0.41371,                 0.8465,              0.0021743,              0.0021743,              0.0021743
                    169,                0.65145,                0.39943,                0.84032,                0.71112,                0.60086,                0.64374,                0.44713,                0.68773,                0.41365,                0.84647,              0.0021271,              0.0021271,              0.0021271
                    170,                0.64767,                0.39613,                0.83979,                 0.7176,                0.59989,                0.64469,                0.44746,                0.68771,                 0.4137,                0.84654,                0.00208,                0.00208,                0.00208
                    171,                0.65061,                0.39909,                0.84037,                0.71383,                0.60097,                0.64416,                0.44722,                 0.6877,                0.41357,                0.84656,              0.0020329,              0.0020329,              0.0020329
                    172,                0.64888,                0.39768,                0.84077,                0.70215,                0.60548,                0.64511,                0.44758,                0.68769,                0.41373,                0.84656,              0.0019857,              0.0019857,              0.0019857
                    173,                0.64565,                0.39538,                0.84014,                0.71321,                0.60462,                0.64596,                0.44742,                0.68774,                0.41367,                0.84655,              0.0019386,              0.0019386,              0.0019386
                    174,                0.64719,                0.39738,                0.84054,                0.71567,                0.60616,                0.64797,                0.44813,                0.68775,                 0.4137,                0.84654,              0.0018914,              0.0018914,              0.0018914
                    175,                0.64537,                0.39489,                0.83948,                0.71151,                  0.606,                0.64735,                0.44818,                0.68785,                0.41367,                0.84653,              0.0018443,              0.0018443,              0.0018443
                    176,                0.64759,                0.39679,                0.84048,                0.71525,                0.60529,                0.64657,                0.44843,                0.68764,                0.41367,                0.84649,              0.0017971,              0.0017971,              0.0017971
                    177,                0.64502,                0.39453,                0.83913,                0.72287,                0.59971,                0.64646,                0.44817,                0.68777,                 0.4135,                0.84648,                0.00175,                0.00175,                0.00175
                    178,                0.64259,                0.39448,                0.83964,                0.71216,                 0.6048,                0.64608,                0.44842,                0.68776,                0.41362,                0.84643,              0.0017029,              0.0017029,              0.0017029
                    179,                0.64277,                  0.394,                0.83899,                0.71737,                0.60488,                0.64692,                0.44873,                0.68756,                0.41373,                0.84633,              0.0016557,              0.0016557,              0.0016557
                    180,                0.64109,                0.39314,                0.83799,                0.71582,                0.60515,                0.64694,                 0.4493,                 0.6877,                0.41365,                0.84629,              0.0016086,              0.0016086,              0.0016086
                    181,                0.63994,                0.39191,                0.83863,                0.71593,                0.60693,                0.64712,                0.44858,                0.68782,                0.41358,                 0.8463,              0.0015614,              0.0015614,              0.0015614
                    182,                0.63984,                0.39193,                0.83833,                0.71712,                 0.6068,                0.64707,                0.44878,                0.68772,                0.41395,                0.84628,              0.0015143,              0.0015143,              0.0015143
                    183,                0.63961,                0.39112,                  0.839,                 0.7193,                0.60683,                0.64776,                  0.449,                0.68778,                0.41378,                0.84627,              0.0014671,              0.0014671,              0.0014671
                    184,                 0.6378,                0.39007,                0.83782,                0.72001,                0.60512,                0.64698,                0.44894,                0.68789,                0.41402,                0.84631,                0.00142,                0.00142,                0.00142
                    185,                0.63516,                0.38908,                 0.8375,                0.72058,                0.60595,                0.64805,                0.44881,                0.68797,                0.41383,                 0.8463,              0.0013729,              0.0013729,              0.0013729
                    186,                0.63498,                0.38907,                0.83744,                0.72278,                0.60466,                0.64717,                0.44874,                0.68806,                0.41397,                0.84628,              0.0013257,              0.0013257,              0.0013257
